ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,DFLOOD100,DFLOOD500,FIRSTROW,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PRICE
2364,2709719.02386868,375318.39620203,1,2.5,3677,0.612,1,1,0,0,0,3886.99,4559.631,27197.954,1591.798,24533.677,1361200
2365,2710663.76862995,375377.766429141,6,2.5,2994,0.67,1,1,0,0,0,4677.166,3769.455,28035.871,650.674,24832.109,702000
2366,2711179.82828959,375381.910073757,7,2,1524,0.517,0,1,0,0,0,5167.148,3279.473,28481.74,146.451,24988.176,177800
2368,2710431.0683121,375268.354578893,6,2.5,2032,0.73,1,1,0,0,0,4415.772,4030.849,27781.131,890.017,24685.74,281900
2370,2702509.28351049,375292.88427518,8,2,1812,0.495,1,1,0,0,0,7975.678,470.943,21459.374,1564.981,21602.488,272500
2371,2709813.13513726,375259.628555622,15,2,1889,0.62,0,1,0,0,0,3952.62,4494.001,27246.614,1512.426,24522.232,232700
2373,2710309.76047064,375244.836308681,11,3,2496,0.697,1,1,0,0,0,4311.919,4134.702,27682.158,989.023,24636.226,428800
2374,2703313.10249819,375310.042292568,8,2.5,2562,0.572,1,1,0,0,0,7523.515,923.106,22074.586,809.919,21932.527,533000
2376,2709943.81140431,375245.321511608,4,2,2301,0.548,1,1,0,0,0,4038.215,4408.406,27353.161,1373.007,24536.591,355500
2378,2710185.68473257,375234.682227276,7,2,1484,0.51,1,1,0,0,0,4185.607,4261.014,27564.893,1114.837,24587.68,158400
2380,2710951.39307053,375284.568225819,15,2,1944,0.535,1,1,0,0,0,4904.642,3541.979,28222.463,374.159,24824.881,234900
2383,2711556.30099621,375249.694264516,54,1,1940,1.093,0,0,0,0,0,5477.647,2968.974,28751.082,256.301,24984.544,212300
2384,2710070.09675691,375236.734864954,4,2,1940,0.456,1,1,0,0,0,4119.866,4326.755,27464.287,1230.888,24555.658,251700
2387,2710652.04809641,375228.889361503,9,2,1914,0.495,1,1,0,0,0,4625.801,3820.82,27956.883,643.819,24693.68,237600
2389,2710786.57355539,375193.970502258,15,2,1636,0.387,1,1,0,0,0,4717.019,3729.602,28035.985,538.704,24704.027,173300
2391,2702966.92854393,375197.919880335,7,2,1835,0.717,0,1,1,0,0,7578.432,868.189,21722.457,1190.193,21675.061,259800
2394,2711073.39107529,375173.684790258,47,1,2138,1.027,1,0,0,0,0,4982.889,3463.732,28274.488,236.249,24752.915,238200
2396,2711552.31294218,375155.663647312,53,1,884,1.106,0,0,0,0,0,5435.145,3011.476,28701.959,262.238,24894.952,76200
2397,2702887.57517026,375090.464959815,5,2.5,2917,0.624,1,1,1,0,0,7578.842,867.779,21613.809,1288.294,21570.024,714000
2403,2702287.69877343,375068.496715097,8,2,2338,0.42,1,1,0,1,0,8016.351,430.27,21145.884,1857.008,21314.923,426600
2407,2710859.13666737,375000.748261596,13,2,1512,1.004,1,1,0,0,0,4720.992,3725.629,28005.484,441.958,24530.277,158900
2408,2711109.57622937,375061.049334802,45,1,1171,0.807,1,0,0,0,0,4974.378,3472.243,28251.836,190.168,24658.843,93300
2410,2703114.61632043,375016.100088402,8,3,1974,0.527,0,1,0,0,0,7360.493,1086.128,21730.343,1114.012,21588.405,325600
2411,2711614.47383648,375059.800320727,54,1,1000,1.666,1,0,0,0,0,5452.339,2994.282,28713.369,355.044,24804.005,82100
2412,2702598.51547166,374980.486301676,1,3.5,3086,0.734,1,1,0,0,0,7694.941,751.68,21313.069,1608.482,21345.715,998400
2417,2702817.97288571,374918.096502926,8,2.5,3166,0.759,0,1,1,0,0,7514.05,932.571,21431.659,1441.795,21378.926,927900
2421,2711108.02952567,374939.798641609,34,1,2903,0.971,1,0,0,0,0,4924.263,3522.358,28192.595,190.359,24545.296,503700
2422,2704031.66406753,374875.419022992,7,2,1512,1.026,1,1,0,1,0,6737.953,1708.668,22329.483,335.594,21834.693,170200
2423,2703063.23303195,374908.121282721,4,2,1991,0.538,1,1,1,0,0,7323.907,1122.714,21615.386,1207.598,21462.241,282700
2427,2704590.55179318,374791.558220904,49,1,1090,1.007,1,0,0,0,0,6256.908,2189.713,22712.951,144.14,22011.129,90600
2429,2705547.06014943,374537.069368189,55,1,1695,15.35,0,0,0,0,0,5607.634,2838.987,23375.817,959.329,22321.486,272300
2432,2711049.15243888,374813.077827314,36,1.5,1770,1.303,0,0,0,0,0,4924.15,3522.471,28074.34,253.813,24404.305,190800
2433,2711540.00313777,374808.079380412,80,1,1203,1.237,0,0,0,0,0,5241.599,3205.022,28504.764,244.672,24550.293,111100
2435,2702969.11544265,374216.281446392,38,1.5,1980,15.98,1,0,0,0,1,7713.392,733.229,20862.238,1815.488,20619.997,582000
2436,2702674.84074726,374742.161773397,5,2.5,1860,0.571,0,1,1,0,0,7543.699,902.922,21207.699,1629.022,21141.325,276900
2437,2702032.17102491,374756.125996381,38.29,3,3040,0.839,1,1,0,0,1,8175.958,270.663,20759.477,2201.458,20940.829,1137800
2438,2703381.95937643,374681.580149749,4,2,2448,0.649,0,1,0,0,0,6940.19,1506.431,21715.444,999.692,21390.373,486600
2439,2703112.99296517,374631.494303619,8,2.5,2218,1.035,1,1,0,0,1,7144.532,1302.089,21473.254,1271.83,21231.296,516200
2440,2702434.7053199,374744.417385231,5,2.5,2717,0.611,1,1,0,0,0,7792.25,654.371,21034.791,1850.719,21065.734,660300
2441,2704322.43408956,374693.484540886,39,1,1525,0.968,1,0,0,1,0,6395.78,2050.841,22443.618,137.704,21800.75,132900
2443,2703257.6871821,374630.401400748,8,2.5,2577,0.393,1,1,0,0,0,7006.25,1440.371,21588.112,1135.575,21296.041,513800
2447,2704152.23696126,374639.36790137,39,1.5,1391,0.553,1,0,0,1,0,6485.136,1961.485,22274.531,319.394,21676.834,121100
2448,2711686.10044781,374648.697943895,44,1,1048,1.7,1,0,0,0,0,5267.364,3179.257,28546.757,382.284,24440.206,86300
2449,2702951.14311769,374642.324840079,8,2.5,1882,0.399,1,1,1,0,1,7293.443,1153.178,21349.481,1419.139,21162.147,344400
2450,2711422.29563705,374645.571627981,24,2,1650,0.858,1,1,0,0,0,5198.812,3247.809,28314.629,117.525,24355.173,169500
2454,2702834.83181448,374580.274709791,4,2,1894,0.55,1,1,1,0,1,7423.043,1023.578,21232.563,1548.19,21082.182,356800
2455,2704021.05400943,374597.667508008,15,3,2392,0.671,1,1,0,1,0,6535.956,1910.665,22145.813,455.74,21579.507,382900
2456,2704024.37787065,374375.244785855,45,1,1072,4.19,0,0,0,0,0,6570.918,1875.703,22031.83,512.691,21388.08,107100
2457,2704707.98047211,374568.409550167,33,1.5,1237,0.566,1,0,0,0,0,6028.024,2418.597,22667.377,160.968,21867.279,110300
2458,2707231.52860905,374528.531060766,12,2,1344,0.662,1,1,0,0,0,5074.798,3371.823,24684.975,2444.205,23020.729,137300
2459,2702405.02066499,374570.990886322,38.29,3,2453,0.509,1,1,0,0,0,7821.912,624.709,20897.687,1946.053,20894.026,433600
2461,2702077.7540593,374571.822790918,6,2,2272,0.639,1,1,0,0,1,8130.012,316.609,20650.839,2247.604,20766.623,618100
2463,2706656.14299598,374519.231696614,15,2,1152,0.718,0,1,0,0,0,5385.127,3061.494,24212.719,1927.204,22770.909,119400
2464,2706859.23347312,374519.912498628,15,2,960,0.686,1,1,0,0,0,5296.913,3149.708,24364.732,2096.006,22844.688,93000
2467,2711145.00191655,374508.967607321,103,1,1082,0.556,1,0,0,0,0,5242.316,3204.305,28007.462,160.405,24142.759,107400
2473,2712593.28059304,374427.495289182,12,2,2379,1.111,1,1,1,0,0,6043.558,2403.063,29236.371,1286.485,24531.705,358800
2475,2712255.56232903,374419.882999468,1,2.5,2128,1.01,1,1,0,0,0,5751.556,2695.065,28934.734,948.125,24409.624,340800
2477,2711720.10038818,374406.890377706,25,1,1196,0.676,1,1,0,1,0,5499.848,2946.773,28458.51,412.91,24221.054,95800
2479,2711451.73445042,374432.66013593,46,1,1630,0.861,1,0,0,0,0,5438.369,3008.252,28211.324,132.83,24128.873,147600
2480,2703366.35412766,374416.449427264,10,2,1893,0.661,1,1,0,0,0,7085.415,1361.206,21519.874,1130.905,21128.243,259700
2482,2707235.49026254,374364.425085701,13,2,1560,0.554,1,1,0,0,0,5209.338,3237.283,24599.515,2387.568,22864.816,168100
2483,2707019.00519719,374353.92561279,12,2,1716,0.526,1,1,0,0,0,5343.22,3103.401,24414.834,2186.351,22766.503,197500
2484,2706868.54761893,374349.508630219,15,2,880,0.526,1,1,0,0,0,5429.351,3017.27,24287.202,2046.513,22700.687,85900
2485,2706672.32687215,374353.285559949,16,2,1518,0.462,1,1,0,0,0,5540.769,2905.852,24112.433,1855.27,22609.562,159100
2488,2703586.11997826,374188.562779593,9,2.5,2136,2.4,0,1,0,0,0,7078.996,1367.625,21526.899,1041.653,21000.113,380200
2489,2702133.14185392,374288.488268042,4,2,2217,0.744,1,1,0,0,1,8175.075,271.546,20511.466,2300.95,20530.665,609200
2490,2711414.52202154,374321.850255163,94,1.5,1305,0.358,1,0,0,0,0,5507.39,2939.231,28149.992,105.969,24045,128800
2491,2706559.80176015,374290.673401463,11,2,1196,0.478,1,1,0,0,0,5616.994,2829.627,24023.117,1766.283,22537.421,121200
2492,2706383.65221192,374291.825722867,16,2,960,0.447,1,1,0,0,0,5705.509,2741.112,23856.564,1581.681,22457.397,92900
2493,2706209.46115885,374291.1855209,15,2,1456,0.444,1,1,0,0,0,5772.585,2674.036,23712.121,1421.114,22371.056,151900
2494,2706032.75663045,374288.6442426,16,1,1560,0.463,0,1,0,0,0,5830.741,2615.88,23567.109,1259.684,22277.549,164500
2495,2705866.97200934,374288.935999553,16,2,1820,0.365,1,1,0,0,0,5875.885,2570.736,23428.216,1104.434,22189.056,214400
2496,2705710.29652432,374287.814140978,6,2,1512,0.349,0,1,0,0,0,5907.888,2538.733,23304.991,966.495,22110.816,183000
2497,2705578.48316072,374284.149845849,7,2,1296,0.352,1,1,0,0,0,5934.072,2512.549,23193.323,841.101,22040.555,138800
2498,2705446.39533595,374282.537555324,15,1,1040,0.393,1,1,0,0,0,5959.426,2487.195,23085.919,720.243,21973.343,94300
2500,2705250.83260857,374280.431963812,16,1,1050,0.39,1,1,0,0,0,5997.059,2449.562,22926.701,540.536,21874.535,94600
2501,2705115.22669702,374280.899982854,18,2,1248,0.39,1,1,0,0,0,6025.076,2421.545,22808.784,407.046,21801.94,121900
2502,2704980.76850218,374269.595715374,17,1.5,960,0.498,1,1,0,0,0,6052.733,2393.888,22712.734,299.517,21740.3,89800
2503,2704857.17754981,374270.256239855,16,1,960,0.345,1,1,0,0,0,6084.867,2361.754,22597.935,170.368,21667.653,86300
2504,2704755.65491156,374261.650032431,17,1,924,0.369,0,1,0,0,0,6117.95,2328.671,22508.06,70.953,21607.648,87600
2506,2704578.41171193,374216.199345497,52,2,1794,0.459,1,0,0,1,0,6212.48,2234.141,22350.515,99.619,21495.817,177400
2508,2711474.02104024,374135.779290731,94,1.73,2041,1.673,1,0,0,0,0,5701.312,2745.309,28113.947,163.808,23888.489,279500
2510,2707220.15952569,374148.011493425,24,2,1432,0.529,1,1,0,0,0,5386.146,3060.475,24469.319,2287.577,22664.646,138900
2511,2707077.77417103,374145.695605641,15,2,1560,0.465,1,1,0,0,0,5478.306,2968.315,24347.107,2154.408,22601.213,166600
2512,2706914.66781279,374144.182102611,12,2,1512,0.57,1,1,0,0,0,5574.058,2872.563,24211.922,2006.176,22533.795,163700
2513,2706728.51512933,374134.007242297,12,2,1792,0.547,1,1,0,0,0,5684.231,2762.39,24051.301,1831.324,22449.388,215000
2515,2704384.14613063,373998.93345825,15,1,1080,1.433,1,1,0,1,0,6494.363,1952.258,22062.935,368.324,21214.759,97300
2516,2706537.46415493,374125.627328136,22,2,1296,0.497,0,1,0,0,0,5787.54,2659.081,23888.021,1653.121,22364.714,132200
2517,2706356.80580607,374118.972954369,15,2,1320,0.49,1,1,0,0,0,5874.945,2571.676,23734.986,1485.515,22286.868,133900
2518,2706186.61198703,374116.141040521,15,2,1430,0.44,1,1,0,0,0,5943.493,2503.128,23594.613,1330.392,22211.103,149100
2519,2706021.94084976,374112.491720997,14,2,1558,0.425,1,1,0,0,0,6002.095,2444.526,23456.98,1178.112,22121.473,170300
2521,2705701.99962832,374105.01271999,18,2,1552,0.379,1,1,0,0,0,6086.725,2359.896,23191.486,883.239,21950.401,164800
2522,2705571.92814102,374102.17564238,17,2,1816,0.33,1,1,0,0,0,6113.112,2333.509,23083.819,763.192,21881.784,213700
2523,2705452.77409155,374100.083223257,5,2,1512,0.358,1,1,0,0,0,6137.86,2308.761,22983.61,651.268,21818.211,175500
2524,2705327.96429844,374096.365852892,18,1.5,864,0.358,1,1,0,0,0,6163.162,2283.459,22881.957,537.556,21754.006,81500
2525,2705191.79254966,374097.915859881,10,2,1144,0.436,1,1,0,0,0,6193.125,2253.496,22758.92,399.383,21677.237,117900
2526,2705040.57071576,374084.506858026,17,2,1152,0.461,1,1,0,0,0,6221.169,2225.452,22653.829,281.815,21610.672,112900
2527,2704602.45683089,374033.362391894,29,2,1140,0.74,1,1,0,1,0,6367.757,2078.864,22259.286,152.066,21345.973,99200
2528,2704877.41978489,374080.333289739,17,2,1152,0.435,1,1,0,1,0,6261.151,2185.47,22500.512,109.521,21514.911,105700
2529,2711157.82094476,373979.126336824,69,2,2409,0.468,1,0,0,0,0,5739.573,2707.048,27800.842,116.197,23665.753,340700
2532,2706770.71542237,373990.508347119,42,1,660,0.431,1,0,0,0,0,5783.349,2663.272,24006.19,1811.742,22333.442,58500
2534,2707093.21344054,373983.807078393,14,2,1514,0.484,1,1,0,0,0,5595.281,2851.34,24271.814,2106.122,22460.438,161300
2536,2706552.37664333,373993.431006977,17,2,1080,0.368,0,1,0,0,0,5905.493,2541.128,23816.682,1603.965,22239.953,110700
2537,2706424.65080036,373980.670043336,39,1.5,1300,0.488,0,0,0,0,0,5984.53,2462.091,23698.915,1478.283,22170.979,122800
2538,2706192.99244647,373924.888536268,46,1,960,0.978,0,0,0,0,0,6131.548,2315.073,23480.676,1249.16,22031.763,85200
2539,2706311.33986491,373956.268188596,44,1,1040,0.548,1,0,0,0,0,6053.264,2393.357,23595.955,1369.419,22107.596,85700
2540,2706048.43317434,373892.339756862,27,2,1516,1.236,1,1,0,0,0,6216.865,2229.756,23340.668,1101.584,21932.915,156200
2541,2706863.31108424,374036.6599058,28,1,864,0.97,1,1,0,0,0,5692.389,2754.232,24109.214,1915.431,22413.734,74300
2543,2705765.44275342,374011.715395911,44,1,1376,0.259,1,0,0,0,0,6176.801,2269.82,23184.503,900.433,21893.811,118300
2545,2704626.32664518,373917.199123653,49,2,1852,0.688,0,0,0,1,0,6472.993,1973.628,22209.237,177.215,21255.167,203900
2546,2705003.33039999,373965.352587055,49,1.5,1444,1.587,0,0,0,0,0,6366.899,2079.722,22571.839,227.928,21484.026,144700
2548,2705165.92826942,373877.412460464,22,1,1016,0.615,1,1,0,1,0,6409.319,2037.302,22620.974,299.1,21481.86,84700
2549,2702389.03351944,373827.417956136,43,2,2529,0.663,1,0,0,0,1,8168.732,277.889,20403.436,2251.402,20202.549,669900
2550,2705584.6433208,373873.876877324,44,1,1104,0.466,1,0,0,0,0,6334.597,2112.024,22962.152,681.623,21692.065,91900
2551,2704661.02051717,373825.715637521,35,2,1540,0.68,1,0,0,1,0,6551.082,1895.539,22185.185,179.914,21192.567,147200
2552,2704997.62756034,373838.402252227,46,1.5,1988,0.443,1,0,0,1,0,6477.521,1969.1,22462.205,130.007,21365.468,210300
2553,2704465.86708043,373776.081853395,44,1,1296,0.459,0,0,0,1,0,6653.057,1793.564,21995.814,381.594,21054.147,112100
2554,2705970.97366872,373771.140131196,44,1,1152,0.482,1,0,0,0,0,6340.658,2105.963,23222.177,993.587,21805.318,96600
2555,2711197.13349817,373816.238568678,44,1,1814,0.468,1,0,0,0,0,5905.176,2541.445,27716.859,116.106,23494.399,177700
2557,2705626.81799563,373777.77540978,4,2,1296,0.459,1,1,0,0,0,6422.187,2024.434,22941.18,680.654,21630.515,146200
2559,2706537.89098711,373786.885566787,15,2,1296,0.456,1,1,0,0,0,6085.781,2360.84,23696.687,1515.607,22048.061,131900
2560,2706656.55864548,373762.958054668,14,2,1430,0.412,0,1,0,0,0,6037.866,2408.755,23777.588,1607.894,22079.739,160000
2561,2706783.09538837,373770.266898004,12,2,1374,0.459,0,1,0,0,0,5954.346,2492.275,23896.373,1739.077,22138.253,153600
2562,2711446.14461112,373767.226851632,27,1,1010,0.573,1,1,0,0,0,6044.762,2401.859,27914.363,132.258,23527.504,85200
2563,2706916.28243879,373769.923427503,11,2,1728,0.462,0,1,0,0,0,5872.216,2574.405,24007.544,1861.889,22192.761,217200
2564,2704378.82896441,373728.399235594,36,1.5,1244,0.459,1,0,0,1,0,6720.076,1726.545,21897.883,480.083,20971.277,107200
2565,2705856.38498119,373774.009436058,44,1,760,0.234,1,0,0,0,0,6374.604,2072.017,23127.691,888.745,21745.833,65400
2566,2707060.52822244,373770.571575736,15,2,1508,0.475,1,1,0,0,0,5778.42,2668.201,24128.248,1994.838,22252.919,160200
2567,2707231.13493008,373772.959386642,7,2,1904,0.613,1,1,0,0,0,5659.524,2787.097,24273.767,2154.412,22327.308,249900
2568,2705033.70004612,373758.817390162,44,1,1120,0.328,1,0,0,1,0,6548.39,1898.231,22445.485,130.915,21314.752,87700
2569,2705374.14501249,373709.451361003,44,1,1040,0.468,1,0,0,0,0,6534.822,1911.799,22695.202,422.324,21443.037,87100
2571,2704776.29185159,373705.113064497,23,1,1248,0.482,1,1,0,1,0,6647.986,1798.635,22204.815,126.535,21141.456,106100
2572,2704285.75342899,373680.983064537,33,1.5,1450,0.486,0,0,0,0,0,6785.629,1660.992,21792.558,586.96,20884.157,150300
2573,2706375.68912344,373680.412116156,44,1,1384,0.431,1,0,0,0,0,6254.742,2191.879,23506.925,1328.263,21892.13,120500
2575,2705730.8570104,373658.52761481,30,3,2374,0.475,1,0,0,0,0,6518.627,1927.994,22958.528,726.766,21581.57,373700
2577,2705070.43481904,373676.343616265,47,1,1372,0.445,1,0,0,1,0,6622.787,1823.834,22427.629,131.099,21261.451,112400
2578,2711202.08278273,373704.096763773,26,1,1025,0.394,1,1,0,0,0,6004.823,2441.798,27669.916,116.89,23392.833,86200
2579,2705247.53472611,373645.004286889,37,1,1520,0.459,1,0,0,1,0,6621.27,1825.351,22554.285,280.183,21323.204,133000
2580,2705899.32917885,373683.219223846,5,2,2079,0.238,1,1,0,0,0,6447.236,1999.385,23112.951,891.864,21692.412,306600
2581,2706286.14748598,373635.780574252,39,1,1107,0.424,1,0,0,0,0,6338.186,2108.435,23406.946,1227.835,21815.06,93400
2582,2704194.13704128,373629.051371631,28,1.5,1272,0.459,0,1,0,0,0,6863.249,1583.372,21689.888,689.748,20796.611,127000
2583,2711457.43948475,373644.443493061,63,1,1120,0.573,1,0,0,0,0,6160.016,2286.605,27864.099,124.46,23415.315,92200
2584,2705593.96245564,373588.723950042,40,1,1278,0.973,1,0,0,0,0,6614.126,1832.495,22806.336,573.341,21451.393,113100
2585,2704817.64464043,373611.388545339,21,1,908,0.459,0,1,0,1,0,6732.992,1713.629,22183.511,126.856,21079.59,82100
2586,2704620.12948625,373562.922952138,44,1,1272,0.918,1,0,0,0,0,6816.518,1630.103,21994.674,327.235,20941.007,112400
2588,2704106.50621112,373580.684957224,30,1,1298,0.456,1,0,1,0,0,6959.04,1487.581,21591.272,788.86,20713.403,111300
2589,2711803.21857618,373104.696049336,99,1,1694,19.86,1,0,0,0,0,6775.143,1671.478,27927.491,299.479,23025.785,387500
2590,2705124.89170263,373551.049869309,47,1,864,0.904,1,0,0,1,0,6737.558,1709.063,22399.156,129.486,21178.941,69900
2592,2706114.19202886,373555.202546923,49,1,840,0.344,1,0,0,0,0,6489.601,1957.02,23217.266,1036.365,21671.966,71000
2593,2704018.55045392,373532.854858073,32,1,1241,0.456,0,0,0,0,0,7055.157,1391.464,21492.216,888.6,20630.309,120700
2594,2705457.16089728,373522.189636059,16,2.5,1610,0.47,1,1,0,0,0,6702.983,1743.638,22657.274,422.552,21325.32,187600
2595,2706034.43986597,373516.197317501,27,2,1244,0.459,1,1,0,0,0,6557.173,1889.448,23130.534,949.081,21605.993,119100
2596,2704859.64714301,373519.921067618,21,2,1340,0.472,1,1,0,1,0,6814.319,1632.302,22164.918,125.552,21021.341,127800
2597,2704489.7954002,373489.99919592,94,1,1008,0.453,1,0,0,0,0,6921.05,1525.571,21847.556,474.632,20815.166,100300
2598,2703930.16673615,373485.132900124,30,1.5,1104,0.459,1,0,0,0,0,7151.63,1294.991,21392.742,988.86,20547.19,105400
2599,2705939.15369447,373473.357406526,8,2,1418,0.445,0,1,0,1,0,6633.86,1812.761,23025.792,842.755,21529.089,160300
2600,2705329.0183236,373464.821800275,44,1,1080,0.44,1,0,0,1,0,6782.836,1663.785,22519.091,282.088,21210.216,86100
2601,2706177.25344071,373376.539673969,3,2,1906,2.15,1,1,0,0,0,6669.727,1776.894,23079.16,924.013,21490.461,284200
2602,2704402.06018898,373443.876420957,19,1.5,1560,0.472,1,1,1,0,0,6990.215,1456.406,21747.969,575.092,20731.556,155200
2603,2703842.20277217,373437.53069511,32,3,1800,0.459,1,0,0,1,0,7247.66,1198.961,21293.754,1088.612,20464.568,212200
2604,2705842.20236104,373422.154709551,37,1,1490,0.496,1,0,0,1,0,6712.861,1733.76,22920.274,737.22,21440.778,130700
2605,2705179.26049837,373429.7156355,36,1,1104,0.39,0,0,0,1,0,6844.985,1601.636,22375.929,131.117,21103.539,95300
2606,2704677.71152972,373317.901302626,6,2.5,1966,2.18,1,1,0,0,0,7046.047,1400.574,21930.726,337.275,20770.361,308000
2607,2704313.01409014,373398.204818559,32,1,1025,0.487,1,0,1,0,0,7057.846,1388.775,21646.956,677.252,20647.422,85200
2609,2704538.0134167,373209.124405057,18,1.5,1612,3.16,1,1,0,0,0,7212.754,1233.867,21592.69,694.187,20521.321,196500
2610,2705714.68782264,373357.847297357,36,1.5,1344,0.78,0,0,0,1,0,6812.048,1634.573,22778.327,594.558,21318.802,127500
2612,2703667.60143494,373343.32928479,32,1.5,1189,0.456,1,0,0,1,0,7438.322,1008.299,21097.205,1286.777,20301.089,109700
2613,2711030.38794394,373111.834602486,99,1,1694,19.86,1,0,0,0,0,6442.758,2003.863,27254.232,416.34,22784.941,380700
2614,2711171.80761028,373304.219666812,12,2.5,2378,2.36,1,1,0,0,0,6366.87,2079.751,27442.195,242.975,22976.516,417500
2615,2705215.10145103,373350.228899645,51,1,992,0.358,1,0,0,1,0,6917.232,1529.389,22358.999,130.198,21052.295,78600
2616,2703579.13297594,373294.872389574,6,2,1120,0.459,1,1,0,1,0,7534.974,911.647,20997.681,1386.98,20218.233,124200
2618,2705554.58952996,373278.885716856,1,2,1568,0.557,1,1,0,1,0,6926.327,1520.294,22600.269,415.517,21166.29,189800
2620,2703491.6743318,373246.476719882,20,2,1131,0.456,0,1,0,1,0,7632.946,813.675,20899.01,1486.219,20136.007,121300
2621,2705883.451556,373137.718711644,3,2,1890,2.09,1,1,0,0,0,6985.199,1461.422,22789.262,664.372,21177.188,284700
2624,2703401.09339051,373196.340924464,17,2.5,1716,0.486,1,1,0,0,0,7735.708,710.913,20796.881,1588.923,20051.009,228600
2625,2705274.36992266,373213.363359203,53,1,1488,0.468,1,0,0,1,0,7041.63,1404.991,22330.861,130.972,20964.736,128900
2628,2703700.2215837,372554.845723068,44,2.5,2956,2.41,1,0,0,0,0,7744.294,702.327,20973.549,1274.512,19905.373,716300
