ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,FIRSTROW,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PROXAMEN,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,DFLOOD100,DFLOOD500,PRICE_REGR,PRICE_KRIGING
5844.0,2715158.0905669257,359162.19329395436,30.0,2.0,3.0,1940.0,0.68,1.0,0.0,1,119.564,28413.428,9086.08,11053.131,8327.056999999999,0.8937728937728938,0.30067567567567566,0.5431210667020571,0.1,0.7165092919462562,1.0,0.0,406300.0,156200.0
5845.0,2709366.138104488,359253.390673554,23.0,1.0,3.0,1216.0,0.183,1.0,1.0,0,1140.962,22625.942,4583.683,9386.479,7305.659,0.9194139194139194,0.1783783783783784,0.39800516950336007,0.1,0.7566300707741925,0.0,0.0,116000.0,106900.0
5846.0,2714813.4829326356,359187.73870861134,59.0,1.0,2.0,1316.0,0.361,0.0,0.0,0,112.69,28043.855,8860.373,11009.448,8333.930999999999,0.7875457875457875,0.19527027027027027,0.4731156770984551,0.06666666666666667,0.7140627846438588,1.0,0.0,152100.0,120500.0
5847.0,2707565.3033218603,359224.0394663604,25.0,1.5,3.0,1600.0,0.144,0.0,1.0,0,963.685,20829.927,3862.245,8534.754,7482.936,0.9120879120879121,0.24324324324324326,0.3715080149601019,0.1,0.8142046878905457,0.0,0.0,186700.0,211000.0
5848.0,2704054.5056036287,359176.21393973625,103.0,1.0,2.0,842.0,0.336,0.0,0.0,0,618.777,17334.732,3905.996,7688.889,7827.843999999999,0.6263736263736264,0.1152027027027027,0.46518146209843475,0.06666666666666667,0.8518245048959846,0.0,0.0,108300.0,210000.0
5849.0,2708668.1012720633,359224.1740654587,24.0,1.5,3.0,1352.0,0.211,0.0,1.0,0,1126.15,21930.439,4242.991,9011.449,7320.471,0.9157509157509157,0.20135135135135135,0.4137451764424366,0.1,0.6951562359065566,0.0,0.0,145600.0,73000.0
5850.0,2703408.23326255,359131.2293772724,108.0,2.5,3.0,2256.0,0.58,1.0,0.0,0,397.363,16693.225,3536.035,7624.288,8049.257999999999,0.6080586080586081,0.35405405405405405,0.5255355882527667,0.1,0.8232811160766953,0.0,0.0,492400.0,531900.0
5852.0,2709210.193736199,359214.0666834866,23.0,1.0,2.0,1176.0,0.2,1.0,1.0,0,1083.164,22473.62,4527.53,9272.615,7363.456999999999,0.9194139194139194,0.17162162162162162,0.4078259496450425,0.06666666666666667,0.7675413424626879,0.0,0.0,112200.0,113300.0
5854.0,2708743.339312854,359199.0681799863,24.0,2.0,3.0,1185.0,0.211,1.0,1.0,0,1099.059,22008.153,4301.008,9025.416,7347.561999999999,0.9157509157509157,0.17314189189189189,0.4137451764424366,0.1,0.7422598513175954,0.0,0.0,121100.0,95300.0
5855.0,2703869.2019086243,359231.2758997265,97.0,2.0,3.0,1526.0,0.101,0.0,0.0,0,623.028,17145.741,3742.294,7735.922,7823.592999999999,0.6483516483516483,0.23074324324324325,0.3322947734458752,0.1,0.7946451614846867,0.0,0.0,213900.0,230000.0
