ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,DFLOOD100,DFLOOD500,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,RESID,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,PRICE
5995,2706148.11059553,358895.847737995,58,3,1360,0.212,1,0,0,8007.482,439.139,19445.311,4130.94,7750.254,0.68417904189532,0.791208791208791,0.202702702702703,0.414267898504049,0.1,0.848219985046108,278600
5996,2709198.40654152,358893.037752486,57,2,1023,0.236,1,0,0,7684.2,762.421,22483.926,4791.209,8992.866,0.297228854753425,0.794871794871795,0.145777027027027,0.426124482815272,0.0666666666666667,0.793432695320466,144000
5997,2706196.98597348,358894.668058126,44,3,1399,0.212,1,0,0,8003.794,442.827,19494.086,4125.752,7762.926,0.698989279798485,0.842490842490843,0.209290540540541,0.414267898504049,0.1,0.850316928843706,269200
5998,2706260.17878755,358893.265833066,58,3,1576,0.318,1,0,0,7999.025,447.596,19557.335,4119.891,7779.773,0.71698847218726,0.791208791208791,0.239189189189189,0.459094300347494,0.1,0.852865388570564,339200
5999,2706349.11920425,358891.027445195,66,3,1750,0.424,1,0,0,7992.329,454.292,19646.033,4113.298,7804.211,0.761390551681619,0.761904761904762,0.268581081081081,0.490899138606077,0.1,0.859152165717893,416400
6002,2706553.50798976,358886.417473997,53,2,1728,0.267,0,0,0,7999.208,447.413,19850.129,4105.352,7864.02,0.721725129880841,0.80952380952381,0.264864864864865,0.439768895991632,0.0666666666666667,0.853536039848203,364300
6003,2706616.55383478,358884.623482309,54,3,2823,0.267,0,0,0,8004.572,442.049,19912.622,4104.838,7883.418,0.457604190962206,0.805860805860806,0.449831081081081,0.439768895991632,0.1,0.816139829989704,425000
6004,2706683.85647764,358882.798762719,67,3,1927,0.318,1,0,0,8010.481,436.14,19979.744,4105.498,7904.606,0.693525227527103,0.758241758241758,0.29847972972973,0.459094300347494,0.1,0.849543287623684,425200
6005,2714970.43742121,358887.737687195,54,3,1484,0.336,1,1,0,8245.637,200.984,28231.53,9199.013,10759.46,-0.347870632126331,0.805860805860806,0.223648648648649,0.465181462098435,0.1,0.70209470489178,119700
6006,2706744.98841293,358881.209742857,62,3,1782,0.212,0,0,0,8015.984,430.637,20040.766,4107.186,7923.928,0.497954346237,0.776556776556777,0.273986486486486,0.414267898504049,0.1,0.821852905524938,290000
6007,2706795.49608866,358880.266785688,56,2,1769,0.211,1,0,0,8020.451,426.17,20091.421,4109.177,7940.067,0.649232846293288,0.798534798534799,0.271790540540541,0.413745176442437,0.0666666666666667,0.843272042373179,349000
6009,2706850.39306183,358879.55483287,54,2,1664,0.253,1,0,0,8021.969,424.652,20146.818,4112.065,7957.722,0.619735849974446,0.805860805860806,0.254054054054054,0.433814468016389,0.0666666666666667,0.839095637923569,317900
6011,2706910.63101414,358876.705427905,54,3,1818,0.253,0,0,0,8017,429.621,20206.084,4117.363,7975.26,0.55073777671578,0.805860805860806,0.280067567567568,0.433814468016389,0.1,0.82932637677382,320600
6013,2706980.78866877,358870.945575972,58,4,2226,0.357,0,0,0,8006.343,440.278,20276.342,4130.126,7990.791,0.54425728059203,0.791208791208791,0.348986486486486,0.471883848086295,0.133333333333333,0.828408819862114,400000
6014,2707073.62004279,358926.090493004,62,2,720,0.183,1,0,0,7920.644,525.977,20364.25,4078.727,8078.337,0.50537884147702,0.776556776556777,0.0945945945945946,0.39800516950336,0.0666666666666667,0.82290412086298,127200
6015,2707201.25972037,358886.317588498,40,2,1047,0.172,1,0,0,7917.391,529.23,20495.034,4131.707,8086.86,0.432448180692578,0.857142857142857,0.149831081081081,0.391151648139847,0.0666666666666667,0.812578054679131,151400
6017,2715576.67981281,358774.979794918,24,4,2348,1.332,1,1,0,8234.726,211.895,28858.973,9629.563,10793.395,-0.23999598083476,0.915750915750916,0.369594594594595,0.617452406417876,0.133333333333333,0.717368401534797,187200
6018,2707258.56449892,358767.640231871,64,3,2141,0.861,1,0,0,8004.003,442.618,20565.684,4250.441,8005.396,0.49618754819595,0.769230769230769,0.334628378378378,0.569212355715313,0.1,0.821602749098147,398000
6019,2703792.17392853,358902.478974048,54,3,1780,0.458,1,0,0,8159.861,286.76,17099.612,3948.005,7406.115,0.275061247462246,0.805860805860806,0.273648648648649,0.499426918457455,0.1,0.790294040362946,244500
6020,2709400.2500877,358870.929192898,44,3,1152,0.319,0,0,0,7675.646,770.975,22685.858,4916.349,9066.698,0.152143252856932,0.842490842490843,0.167567567567568,0.459441413694095,0.1,0.772890395121997,130800
6021,2704457.21964354,358927.918745186,69,4,1997,0.117,1,0,0,8020.616,426.005,17758.702,4363.369,7471.706,0.698497419872868,0.750915750915751,0.310304054054054,0.348552339075941,0.133333333333333,0.850247287651778,424300
6022,2703265.15598252,358904.208148,108,3,2256,0.58,1,1,0,8310.156,136.465,16576.788,3655.319,7393.109,0.545024959898289,0.608058608058608,0.354054054054054,0.525535588252767,0.1,0.828517513616416,611700
6023,2705354.90618712,358909.099597833,14,3,1727,0.32,1,0,0,8016.156,430.465,18654.163,4298.185,7580.252,0.975896023240784,0.952380952380952,0.264695945945946,0.459787440612169,0.1,0.889523448142776,377400
6024,2705158.02761549,358902.242769697,33,3,2774,0.316,1,0,0,8023.932,422.689,18459.226,4371.021,7539.849,1.01818730392082,0.882783882783883,0.441554054054054,0.4583967869292,0.1,0.895511362671516,699700
6025,2704297.20993386,358861.056536455,53,4,2641,0.508,1,0,0,8102.051,344.57,17606.519,4302.603,7390.459,0.707841860372207,0.80952380952381,0.419087837837838,0.510881825094503,0.133333333333333,0.851570343140503,551400
6026,2711148.98040666,358892.551695237,54,2,868,0.258,0,0,0,7234.17,1212.451,24428.97,6040.833,9970.423,-0.209781187438885,0.805860805860806,0.119594594594595,0.435978049983293,0.0666666666666667,0.721646437041143,63000
6027,2704530.98162167,358841.734992545,54,4,2574,0.361,1,0,0,8099.153,347.468,17841.169,4476.729,7394.375,0.850845033053978,0.805860805860806,0.40777027027027,0.473115677098455,0.133333333333333,0.871817797499607,614400
6028,2708277.15500908,358855.58578565,23,3,942,0.172,1,0,0,7715.526,731.095,21569.319,4416.609,8507.599,0.31741738488895,0.919413919413919,0.132094594594595,0.391151648139847,0.1,0.79629113779297,109500
6029,2705693.04043839,358853.793636111,62,3,2275,0.254,1,0,0,8078.265,368.356,18997.138,4264.75,7587.603,0.861730420703888,0.776556776556777,0.357263513513513,0.434250584992475,0.1,0.873359031763781,571500
6030,2707675.2118767,358900.274419118,5,3,1822,0.121,1,0,0,7770.543,676.078,20965.073,4200.474,8284.532,0.601669062387942,0.985347985347985,0.280743243243243,0.352268840629727,0.1,0.836537607565128,249700
6031,2705746.33413257,358866.147481358,59,3,1129,0.176,1,0,0,8063.132,383.489,19049.312,4237.601,7614.548,0.823891265571678,0.787545787545788,0.163682432432432,0.393693266053497,0.1,0.868001482332123,265700
6032,2705796.77432157,358871.378315853,59,2,1407,0.152,1,0,0,8055.085,391.536,19097.825,4218.876,7633.893,0.811024318304666,0.787545787545788,0.210641891891892,0.377485444185833,0.0666666666666667,0.866179684097551,327700
6033,2708129.47440482,358889.104730294,62,2,832,0.144,1,0,0,7708.384,738.237,21419.308,4337.857,8468.362,0.516861600259596,0.776556776556777,0.113513513513514,0.371508014960102,0.0666666666666667,0.824529935381684,147000
6034,2704075.80892143,358918.8065405,29,3,1176,0.97,1,0,1,8071.425,375.196,17380.42,4113.67,7432.311,0.50409782703551,0.897435897435897,0.171621621621622,0.582390745764129,0.1,0.82272274529661,203100
6035,2705847.08757454,358873.896685755,59,3,1044,0.146,1,0,0,8051.035,395.586,19147.97,4204.324,7649.942,0.747239165996037,0.787545787545788,0.149324324324324,0.373032942724035,0.1,0.857148507124776,225800
6036,2705528.82695721,358904.314417433,54,3,2941,0.416,1,0,1,8020.749,425.872,18827.472,4251.409,7608.765,0.91769322231355,0.805860805860806,0.469763513513514,0.488793255695134,0.1,0.881282662059178,844900
6037,2705896.8821515,358872.122527071,59,3,1908,0.146,0,0,0,8052.129,394.492,19197.112,4195.673,7660.944,0.310469336018054,0.787545787545788,0.29527027027027,0.373032942724035,0.1,0.795307381280719,230000
6038,2709253.6080976,358864.524479232,66,3,800,0.172,1,0,0,7707.336,739.285,22541.325,4845.201,8995.952,0.231488125875392,0.761904761904762,0.108108108108108,0.391151648139847,0.1,0.784124633250722,108400
6039,2704091.85977642,358914.99386873,29,2,1380,0.97,0,0,1,8070.898,375.723,17396.721,4126.905,7429.433,0.512159520938888,0.897435897435897,0.206081081081081,0.582390745764129,0.0666666666666667,0.823864179967636,242500
6040,2704615.2835457,358833.937642125,52,2,1758,0.395,0,0,0,8101.91,344.711,17929.501,4546.122,7393.931,1.33586787392625,0.813186813186813,0.269932432432432,0.483066536064102,0.0666666666666667,0.940490944042573,600000
6041,2707977.04266389,358872.491597289,8,3,1386,0.257,1,0,0,7747.41,699.211,21271.86,4306.997,8388.957,0.59322476178627,0.974358974358974,0.207094594594595,0.435548707657008,0.1,0.83534200058788,198300
6042,2708999.69414849,358868.800258663,23,2,1256,0.282,1,0,0,7698.703,747.918,22289.941,4711.96,8870.453,0.210212846475139,0.919413919413919,0.185135135135135,0.445811684669501,0.0666666666666667,0.781112320722577,135100
6043,2703321.12481803,358880.997877608,14,4,2432,0.441,0,1,0,8316.522,130.099,16635.54,3704.695,7369.412,0.536105664587072,0.952380952380952,0.383783783783784,0.495245232719603,0.133333333333333,0.827254653350154,379900
6044,2706449.70566382,358861.828215615,42,3,2615,0.313,1,0,0,8016.38,430.241,19748.146,4134.477,7807.777,0.747801968230603,0.84981684981685,0.414695945945946,0.457342195370673,0.1,0.857228192857224,529100
6046,2704802.74189939,358889.971395541,62,4,4207,0.191,1,0,0,8036.836,409.785,18102.674,4522.171,7476.703,0.967570676272179,0.776556776556777,0.683614864864865,0.402735538538279,0.133333333333333,0.888344683506933,1143500
6047,2715213.57161409,358818.486088971,94,3,1008,0.543,1,1,0,8376.086,70.535,28497.42,9410.09,10734.489,-0.334699543456747,0.659340659340659,0.143243243243243,0.518247903507797,0.1,0.70395956573155,105300
6048,2709478.80690402,358848.964751892,20,4,2040,0.259,1,0,0,7686.921,759.7,22768.742,4981.768,9080.66,0.201840334551959,0.93040293040293,0.317567567567568,0.436405731406679,0.133333333333333,0.779926878121154,208200
6050,2709758.18966813,358834.048602074,58,3,1728,0.457,0,0,0,7625.352,821.269,23044.797,5149.957,9197.524,0.235978036360338,0.791208791208791,0.264864864864865,0.499185266973107,0.1,0.784760348220646,233400
6053,2709562.6768046,358842.35855342,27,3,1040,0.257,1,0,0,7676.238,770.383,22852.187,5033.764,9112.683,0.305926751084923,0.904761904761905,0.148648648648649,0.435548707657008,0.1,0.794664208270071,124200
6055,2705006.17269313,358881.498418706,59,2,1410,0.158,1,0,0,8044.595,402.026,18310.289,4445.912,7497.499,1.01664400228148,0.787545787545788,0.211148648648649,0.381765546827172,0.0666666666666667,0.89529285053001,404000
6056,2708367.84003445,358841.704103456,66,3,1442,0.218,1,0,0,7710.493,736.128,21663.144,4459.248,8542.187,0.293659944400574,0.761904761904762,0.216554054054054,0.417353368809834,0.1,0.792927382409389,209100
6057,2709647.59063784,358835.883837499,14,4,2106,0.263,1,0,0,7658.127,788.494,22937.501,5087.849,9146.025,0.194833036195939,0.952380952380952,0.328716216216216,0.438100101890253,0.133333333333333,0.778934732625474,206500
6059,2704067.35601777,358883.72348949,29,3,1178,0.97,1,0,0,8107.446,339.175,17375.569,4134.974,7396.89,0.517751068844962,0.897435897435897,0.171959459459459,0.582390745764129,0.1,0.82465587296928,186100
6060,2707609.64724669,358705.213688545,43,3,1420,0.512,1,0,0,7974.72,471.901,20917.653,4376.995,8079.647,0.692464723620412,0.846153846153846,0.212837837837838,0.511748931579295,0.1,0.849393133581324,280400
6061,2704083.85785656,358879.929064086,29,2,1380,0.97,1,0,1,8106.819,339.802,17392.374,4148.485,7393.994,0.561789857091308,0.897435897435897,0.206081081081081,0.582390745764129,0.0666666666666667,0.830891212635711,254900
6062,2703407.58774891,358849.954411106,94,3,1992,0.284,1,1,0,8321.782,124.839,16724.236,3776.393,7338.882,0.363807263489706,0.659340659340659,0.309459459459459,0.446592998946617,0.1,0.802859362344067,404700
6065,2707073.7899187,358813.89794062,62,3,1636,0.328,1,0,0,8039.02,407.601,20372.918,4202.18,7961.293,0.50926477357617,0.776556776556777,0.249324324324324,0.462517344992116,0.1,0.82345432007426,292800
6066,2703439.3847808,358838.436288381,74,3,1883,0.297,0,1,0,8321.936,124.685,16755.978,3800.876,7329.956,0.306375572758723,0.732600732600733,0.291047297297297,0.451541231481806,0.1,0.794727755785732,324100
6067,2707404.1614185,358718.780916492,57,5,3035,0.598,1,0,0,8012.771,433.85,20712.349,4327.805,8007.246,0.68763894324597,0.794871794871795,0.485641891891892,0.528914457658026,0.166666666666667,0.848709863650691,632100
6068,2707479.83594295,358709.967340759,57,3,2311,0.599,1,0,0,7995.296,451.325,20788.567,4347.776,8030.847,0.713746730966532,0.794871794871795,0.363344594594595,0.529099178686919,0.1,0.852406398702159,505400
6070,2707330.32119982,358722.650622703,3,4,3023,0.572,1,0,0,8033.419,413.202,20638.302,4313.267,7981.346,0.498022071918339,0.992673992673993,0.483614864864865,0.524000070373392,0.133333333333333,0.821862494631362,389700
6071,2704683.85574539,358784.872945311,15,5,3598,0.255,1,1,0,8134.584,312.037,17991.687,4614.644,7363.532,1.03390183313632,0.948717948717949,0.580743243243243,0.434684988341447,0.166666666666667,0.897736342768802,896000
6072,2705589.2048981,358793.258836179,54,3,2941,0.416,1,0,0,8134.219,312.402,18899.331,4344.51,7510.403,0.93635964310816,0.805860805860806,0.469763513513514,0.488793255695134,0.1,0.88392559295364,776700
6073,2705502.12779874,358787.11643831,48,4,2750,0.431,1,0,0,8138.523,308.098,18812.115,4372.012,7488.007,0.988982520723811,0.827838827838828,0.4375,0.492709444716576,0.133333333333333,0.891376331932269,734300
6074,2707550.97756993,358696.113769268,51,2,992,0.568,1,0,0,7995.82,450.801,20860.826,4375.649,8046.124,0.687375003225721,0.816849816849817,0.140540540540541,0.523224239048645,0.0666666666666667,0.848672493056646,207300
6075,2704729.54797434,358787.242177388,50,2,1824,0.116,1,1,0,8138.859,307.762,18044.136,4643.859,7366.167,1.03612823347169,0.82051282051282,0.281081081081081,0.347603358913808,0.0666666666666667,0.898051573111808,553500
6076,2711747.91372993,358548.159954466,40,0,2400,4.97,1,0,0,7443.796,1002.825,25040.551,6704.957,9860.265,0.542355849474053,0.857142857142857,0.378378378378378,0.763025077267354,0,0.828139601081466,455000
6078,2704776.54231498,358779.892190633,58,3,1040,0.227,0,1,0,8144.866,301.755,18090.274,4630.078,7366.488,1.04575612901928,0.791208791208791,0.148648648648649,0.421825886960797,0.1,0.899414762277603,340700
6081,2705211.2893613,358778.923306345,94,3,1485,0.188,1,0,0,8147.504,299.117,18524.422,4468.793,7426.307,1.08919338056561,0.659340659340659,0.223817567567568,0.400985282826056,0.1,0.90556493189745,553400
6082,2705312.42889631,358782.736345212,54,3,2081,0.166,0,0,0,8142.759,303.862,18624.512,4431.615,7448.173,1.38176330531013,0.805860805860806,0.324493243243243,0.387226188086513,0.1,0.946989161073774,775000
6083,2705148.82743893,358774.36014273,34,4,2359,0.283,0,0,0,8152.546,294.075,18462.932,4494.685,7411.391,1.32259237672442,0.879120879120879,0.371452702702703,0.446203032016454,0.133333333333333,0.938611300265112,800000
6084,2704849.51583046,358767.624431081,67,4,2240,0.351,1,0,0,8153.828,292.793,18160.348,4609.798,7367.137,1.06456357410959,0.758241758241758,0.351351351351351,0.470009981021414,0.133333333333333,0.90207766044228,711300
6085,2705093.99424822,358770.678648779,24,2,2184,0.142,1,0,0,8154.15,292.471,18408.031,4515.596,7401.403,1.09220656926431,0.915750915750916,0.341891891891892,0.369961758844589,0.0666666666666667,0.905991561597394,551800
6086,2708434.69933657,358608.001272817,17,4,3648,0.851,1,0,0,7933.667,512.954,21747.523,4701.571,8364.445,0.513022172728736,0.941391941391941,0.589189189189189,0.567920804693877,0.133333333333333,0.823986320633575,524000
6087,2708116.28775656,358798.293946671,26,2,1433,0.144,1,0,0,7801.071,645.55,21413.888,4420.347,8380.127,0.62310535292421,0.908424908424908,0.215033783783784,0.371508014960102,0.0666666666666667,0.839572717249215,229800
6089,2705008.55451196,358767.680687095,70,5,2368,0.484,1,0,0,8157.498,289.123,18324.356,4549.454,7386.045,1.07988412971632,0.747252747252747,0.372972972972973,0.505531320833783,0.166666666666667,0.904246858821491,778800
6090,2704453.16548673,358824.506530704,58,2,920,0.97,0,0,1,8123.952,322.669,17765.45,4435.475,7368.433,0.991454655228512,0.791208791208791,0.128378378378378,0.582390745764129,0.0666666666666667,0.89172635514934,275000
6092,2704473.09066844,358821.666610884,58,2,920,0.97,1,0,1,8124.877,321.744,17785.62,4451.26,7367.736,0.840271292247022,0.791208791208791,0.128378378378378,0.582390745764129,0.0666666666666667,0.870320688516786,264300
6093,2707678.27848574,358796.717473997,6,3,2689,0.114,1,0,0,7871.947,574.674,20977.42,4302.33,8191.482,0.648215054268923,0.981684981684982,0.427195945945946,0.34568060592725,0.1,0.843127935797262,386200
6094,2707963.59579598,358733.472203575,56,4,1575,0.384,1,0,0,7890.615,556.006,21272.435,4440.384,8254.491,0.663944395986401,0.798534798534799,0.23902027027027,0.479944093320712,0.133333333333333,0.84535501315891,317300
6095,2708524.53551309,358597.024236667,44,6,4096,1.33,1,0,0,7939.493,507.128,21839.56,4747.539,8397.626,0.484729334531791,0.842490842490843,0.664864864864865,0.617286282404542,0.2,0.819980409860134,662700
6096,2704448.30274871,358796.860688806,58,2,920,0.97,1,0,1,8151.878,294.743,17763.537,4452.299,7340.486,0.840044057517066,0.791208791208791,0.128378378378378,0.582390745764129,0.0666666666666667,0.870288514931142,264200
6098,2708363.42347089,358767.416261872,8,2,1652,0.178,0,0,0,7793.693,652.928,21662.528,4533.48,8465.082,0.690233866183553,0.974358974358974,0.252027027027027,0.394942494148186,0.0666666666666667,0.84907727216869,224000
6099,2704468.59586755,358794.049799246,58,2,920,0.97,1,0,1,8152.747,293.874,17784.071,4468.256,7339.845,0.857244504585886,0.791208791208791,0.128378378378378,0.582390745764129,0.0666666666666667,0.872723882346082,268800
6100,2707197.94406666,358730.552506047,61,3,1161,0.201,1,0,0,8076.281,370.34,20503.667,4295.336,7930.57,0.433962888972348,0.78021978021978,0.169087837837838,0.408377349840803,0.1,0.81279251835981,188100
6101,2714537.98403608,358701.867753857,54,3,1248,0.858,0,1,0,7807.593,639.028,27827.619,8931.836,10476.015,-0.390522006405786,0.805860805860806,0.183783783783784,0.568826472216838,0.1,0.696055805629048,100600
6104,2703755.80052373,358752.050196737,54,3,1780,0.458,1,1,0,8313.335,133.286,17081.227,4048.11,7255.473,0.416477815027952,0.805860805860806,0.273648648648649,0.499426918457455,0.1,0.81031685135176,312200
6106,2715066.10806051,358720.592068162,94,3,1008,0.543,1,1,0,8197.444,249.177,28345.937,9382.029,10607.32,-0.389316366267143,0.659340659340659,0.143243243243243,0.518247903507797,0.1,0.696226509140186,99700
6107,2708620.92667079,358579.515480376,50,4,2538,0.895,1,0,0,7958.198,488.423,21936.085,4800.088,8430.336,0.48387646393285,0.82051282051282,0.401689189189189,0.573494083706883,0.133333333333333,0.81985965408806,427000
6108,2710448.55078746,358712.639009053,15,2,1286,0.141,1,1,0,7541.281,905.34,23745.71,5681.879,9436.542,0.457556449583504,0.948717948717949,0.190202702702703,0.369180444567473,0.0666666666666667,0.816133070409702,182300
6109,2715250.15311395,358697.163157596,54,3,1074,0.343,1,0,0,8336.593,110.028,28533.16,9514.129,10639.691,-0.36181370970034,0.805860805860806,0.154391891891892,0.467461037912462,0.1,0.700120540112699,77300
6110,2708221.16360532,358730.869760451,59,2,1000,0.276,1,0,0,7854.513,592.108,21518.712,4518.152,8362.547,0.537005338065067,0.787545787545788,0.141891891891892,0.443434055181577,0.0666666666666667,0.82738203582246,182100
6111,2707680.07919171,358745.008385865,5,3,2516,0.111,1,0,0,7922.198,524.423,20983.813,4352.875,8145.489,0.676301144381261,0.985347985347985,0.397972972972973,0.342732284268346,0.1,0.847104573636904,369300
6112,2703840.30115484,358741.289160537,77,3,2650,0.288,1,1,0,8303.737,142.884,17165.614,4107.128,7245.736,0.431383665395394,0.721611721611722,0.420608108108108,0.44813925506213,0.1,0.812427332674227,523600
6113,2710491.3377499,358702.214448688,15,2,1286,0.146,0,1,0,7539.163,907.458,23789.721,5718.755,9449.891,0.0212660207487438,0.948717948717949,0.190202702702703,0.373032942724035,0.0666666666666667,0.75435982175036,118000
6114,2708718.37756634,358717.160281754,47,4,1624,0.208,0,0,0,7828.984,617.637,22021.52,4720.766,8593.146,0.104454665070781,0.831501831501831,0.247297297297297,0.412162015593106,0.133333333333333,0.76613828965089,150000
6115,2703900.06729494,358734.857343003,80,3,2788,0.4,1,1,0,8293.396,153.225,17225.591,4147.018,7242.364,0.6167820817991,0.710622710622711,0.443918918918919,0.484457189747071,0.1,0.83867742142392,683600
6116,2710549.80185487,358677.055524641,10,3,1206,0.284,0,1,0,7548.345,898.276,23839.134,5764.947,9459.095,0.503200455939973,0.967032967032967,0.176689189189189,0.446592998946617,0.1,0.822595688812762,177600
6118,2703962.87434265,358729.45364092,55,3,1603,0.429,1,1,0,8283.485,163.136,17288.435,4190.003,7238.035,0.639979619740938,0.802197802197802,0.24375,0.492195232114809,0.1,0.841961901634483,352700
6119,2708859.33512173,358648.941068274,39,2,1144,0.27,0,0,0,7891.014,555.607,22167.195,4829.558,8620.036,0.477000440149724,0.860805860805861,0.166216216216216,0.44100416593845,0.0666666666666667,0.81888609542422,175300
6121,2708934.61244473,358708.709064569,64,3,1344,0.275,1,0,0,7853.794,592.827,22236.514,4823.098,8696.437,0.447059074144907,0.769230769230769,0.2,0.443032764323301,0.1,0.814646773804546,227100
6122,2708101.99171924,358702.234294457,45,3,1398,0.16,1,0,0,7897.829,548.792,21408.366,4506.752,8288.032,0.603788673460607,0.838827838827839,0.209121621621622,0.383156200510141,0.1,0.836837717888892,242900
6124,2709009.60870074,358571.068748881,69,3,1904,0.9,0,0,0,7999.075,447.546,22324.909,4980.99,8618.765,1.47912179685579,0.750915750915751,0.294594594594595,0.574109993433962,0.1,0.96077390148949,975000
6125,2714331.61862012,358633.364877285,64,3,864,0.55,1,1,0,7617.675,828.946,27620.29,8774.844,10381.774,-0.414941914166599,0.769230769230769,0.118918918918919,0.519664004425329,0.1,0.692598253194593,70600
6127,2705841.56451594,358695.936380427,47,3,1697,0.126,1,1,0,8228.688,217.933,19160.043,4379.458,7476.381,0.886166731245444,0.831501831501831,0.259628378378378,0.356745383737824,0.1,0.876818906626111,433200
6128,2705891.85654696,358694.229483762,58,4,2166,0.126,1,1,0,8229.406,217.215,19209.609,4370.678,7488.118,0.825325247243185,0.791208791208791,0.338851351351351,0.356745383737824,0.133333333333333,0.868204516138305,546300
6129,2709094.38462661,358658.788022316,59,3,1256,0.227,1,0,0,7920.029,526.592,22401.12,4943.593,8738.282,0.506739558482875,0.787545787545788,0.185135135135135,0.421825886960797,0.1,0.823096781312081,217500
6130,2705792.19799421,358692.558207656,57,3,1581,0.115,1,1,0,8229.44,217.181,19109.762,4390.404,7463.32,0.904344064615346,0.794871794871795,0.240033783783784,0.346646162371005,0.1,0.879392588879975,432900
6131,2710364.8140303,358720.393955002,17,3,1330,0.97,1,1,0,7556.618,890.003,23659.274,5617.816,9400.638,0.317665612317709,0.941391941391941,0.197635135135135,0.582390745764129,0.1,0.796326283681276,178300
6132,2705942.04587318,358693.122447221,58,3,1612,0.127,1,1,0,8229.607,217.014,19260.024,4363.284,7499.413,0.821013468230063,0.791208791208791,0.24527027027027,0.357619344890447,0.1,0.867594022348989,410000
6133,2705991.67190622,358691.919895385,62,4,1106,0.126,1,1,0,8225.877,220.744,19309.508,4356.023,7511.369,0.709338785389972,0.776556776556777,0.159797297297297,0.356745383737824,0.133333333333333,0.851782288934487,255200
6134,2706041.98797629,358690.739105455,58,3,1092,0.126,1,1,0,8222.102,224.519,19359.742,4349.231,7523.808,0.719735402839219,0.791208791208791,0.157432432432432,0.356745383737824,0.1,0.853254319473006,251600
6135,2709149.55590917,358655.541343376,64,3,1196,0.227,1,0,0,7925.617,521.004,22456.643,4973.664,8762.125,0.419739014153413,0.769230769230769,0.175,0.421825886960797,0.1,0.810778596215251,195200
6137,2706092.43051576,358689.645468997,62,5,2496,0.126,1,1,0,8218.288,228.333,19410.223,4342.963,7536.649,0.740841497509819,0.776556776556777,0.394594594594595,0.356745383737824,0.166666666666667,0.85624267756694,584800
6138,2706142.10505394,358688.038588632,62,3,1100,0.126,0,1,0,8214.607,232.014,19459.212,4337.458,7549.394,0.763052633187994,0.776556776556777,0.158783783783784,0.356745383737824,0.1,0.859387495597716,270600
6139,2706190.98970871,358687.139884303,59,2,2376,0.126,1,1,0,8210.883,235.738,19508.322,4332.456,7562.503,0.777503031216235,0.787545787545788,0.374324324324324,0.356745383737824,0.0666666666666667,0.861433490585525,586100
6140,2706242.26250145,358674.021555455,64,4,2514,0.163,0,1,0,8218.954,227.667,19560.869,4339.777,7565.043,0.810542728487275,0.769230769230769,0.397635135135135,0.385209922292457,0.133333333333333,0.866111497024044,652400
6141,2709204.08793265,358651.742997304,59,3,925,0.227,0,0,0,7925.532,521.089,22511.103,5003.71,8782.254,0.17341565575107,0.787545787545788,0.129222972972973,0.421825886960797,0.1,0.775902300372981,115000
6142,2706299.42917354,358684.469511005,57,3,2164,0.151,0,1,0,8202.733,243.888,19616.398,4323.454,7592.351,1.02573334534485,0.794871794871795,0.338513513513513,0.37675570219592,0.1,0.896579787423635,585000
6144,2710399.49549188,358710.329199278,17,3,1330,0.97,0,1,0,7558.762,887.859,23695.586,5650.808,9407.784,-0.0738715894829376,0.941391941391941,0.197635135135135,0.582390745764129,0.1,0.740889530253494,113000
6145,2706372.89316924,358675.685616944,42,3,2323,0.24,0,1,0,8205.282,241.339,19690,4326.968,7605.585,1.22947588592791,0.84981684981685,0.365371621621622,0.427982602353586,0.1,0.925427173912351,700000
6146,2704159.98424084,358704.660667272,56,4,2714,0.798,1,1,0,8271.575,175.046,17487.278,4332.308,7223.402,0.713085859808252,0.798534798534799,0.431418918918919,0.560811695011057,0.133333333333333,0.852312827641017,654400
6147,2705719.86382085,358670.889112331,54,3,1888,0.204,1,1,0,8243.1,203.521,19035.225,4420.171,7432.042,0.942018001265475,0.805860805860806,0.291891891891892,0.410015239206545,0.1,0.884726745448296,540500
6149,2706466.99436175,358680.352397154,48,4,2372,0.255,1,0,0,8198.902,247.719,19783.319,4314.878,7641.235,0.830416495687059,0.827838827838828,0.373648648648649,0.434684988341447,0.133333333333333,0.868925373015569,528900
6150,2709344.38620927,358568.089441027,56,3,1908,1.606,1,0,0,7985.787,460.834,22657.995,5146.457,8769.008,0.405565213251127,0.798534798534799,0.29527027027027,0.638133477708377,0.1,0.808771763908791,318700
6151,2706562.37595463,358659.402100617,53,4,2607,0.303,0,0,0,8230.625,215.996,19880.942,4336.246,7648.619,0.788674096411506,0.80952380952381,0.413344594594595,0.453752415391349,0.133333333333333,0.863015173204463,577100
6153,2706642.49146517,358675.938486682,46,3,2736,0.179,0,0,0,8214.331,232.29,19958.104,4312.863,7695.885,0.75324598510557,0.835164835164835,0.435135135135135,0.395561854367925,0.1,0.857998997316587,555200
6154,2706705.91119252,358658.875674948,12,3,3059,0.181,1,0,0,8235.774,210.847,20023.413,4329.752,7701.294,0.741704243864549,0.95970695970696,0.489695945945946,0.396790261562323,0.1,0.85636483162208,508300
