ID1,BATHROOM_1,AGE_1,TOT_SQ_F_1,TOTAL_AC_1,NEWHOME_1,POSTFIRM_1,DFLOOD_A_1,DFLOOD_X_1,FIRSTROW_1,PROXAMEN_1,DISTAMEN_1,DISTCBD1_1,DISTHWY_1,DISTPARK_1,PRICE
4302.0,1.0,94.0,744.0,0.07,0.0,0.0,1.0,0.0,0,8180.9,265.721,15872.303,1184.295,9794.352,90900.0
4303.0,1.0,94.0,608.0,0.035,0.0,0.0,1.0,0.0,0,8444.826,1.795,15526.318,836.819,9627.065,134600.0
4305.0,1.0,54.0,1072.0,0.279,1.0,0.0,1.0,0.0,0,5976.481999999999,2470.139,18246.608,1966.774,10630.916,80500.0
4306.0,1.0,59.0,960.0,0.291,1.0,0.0,0.0,0.0,0,7150.079999999999,1296.541,16973.304,2297.456,10323.788,83900.0
4308.0,2.0,44.0,1700.0,0.578,1.0,0.0,0.0,0.0,0,6043.475999999999,2403.145,20631.945,1200.662,11069.58,175400.0
4309.0,1.73,25.0,960.0,0.218,1.0,1.0,0.0,1.0,0,8440.249,6.372,15099.053,413.341,9393.121,152400.0
4310.0,1.0,54.0,1330.0,0.234,1.0,0.0,1.0,0.0,0,5789.486999999999,2657.134,18449.873,1790.507,10657.729,102500.0
4311.0,1.0,94.0,1092.0,0.214,0.0,0.0,1.0,0.0,0,8342.357,104.264,15607.593,924.476,9618.608,141600.0
4313.0,1.0,44.0,780.0,0.161,1.0,0.0,1.0,0.0,0,8172.4039999999995,274.217,15837.545,1154.256,9737.041,76500.0
4315.0,0.5,64.0,988.0,1.319,1.0,0.0,1.0,0.0,1,8350.953,95.668,14256.119,237.387,8971.463,141300.0
4316.0,1.0,59.0,1040.0,0.257,1.0,0.0,0.0,0.0,0,7101.561,1345.06,17014.065,2341.174,10328.505,90200.0
4317.0,1.0,99.0,1464.0,0.262,0.0,0.0,0.0,0.0,0,7582.3279999999995,864.293,16518.266,1839.91,10074.905,183800.0
4318.0,2.5,46.0,2331.0,0.336,1.0,0.0,0.0,1.0,0,5872.294999999999,2574.326,20460.439,1135.858,10996.237,304700.0
4319.0,1.0,44.0,1540.0,0.35,0.0,0.0,0.0,1.0,0,5776.134999999999,2670.486,20363.808,1107.492,10957.827,136500.0
4321.0,1.0,84.0,1344.0,0.133,1.0,0.0,1.0,0.0,0,8107.273999999999,339.347,15900.437,1220.406,9748.801,140600.0
4322.0,1.0,54.0,1080.0,0.262,1.0,0.0,1.0,0.0,0,8349.715999999999,96.905,15562.909,885.525,9566.158,113800.0
4325.0,1.5,18.0,2800.0,0.246,0.0,1.0,1.0,0.0,0,8354.777,91.844,14557.958,126.328,9125.405,713700.0
4328.0,1.0,59.0,936.0,0.273,1.0,0.0,0.0,0.0,0,7055.739999999999,1390.881,17052.468,2382.554,10332.98,81300.0
4331.0,1.0,21.0,2100.0,0.506,1.0,1.0,0.0,0.0,0,8377.951,68.67,15280.248,617.734,9387.815,370300.0
4332.0,1.0,55.0,736.0,0.188,1.0,0.0,1.0,0.0,0,7809.374999999999,637.246,12968.438,181.389,8526.103,65900.0
4334.0,2.0,57.0,2682.0,0.42,1.0,0.0,0.0,0.0,0,5260.514999999999,3186.106,18944.569,1497.25,10574.226,429100.0
4335.0,2.0,54.0,1896.0,0.385,0.0,0.0,1.0,0.0,0,5945.574999999999,2501.046,18229.093,2022.925,10535.807,204600.0
4336.0,2.0,54.0,2058.0,0.365,0.0,0.0,1.0,0.0,0,5760.405999999999,2686.215,18430.528,1855.434,10556.5,236800.0
4338.0,1.0,103.0,500.0,0.202,1.0,0.0,0.0,0.0,0,7497.072999999999,949.548,16587.992,1915.557,10077.273,69100.0
4339.0,1.5,50.0,1264.0,0.555,1.0,0.0,0.0,0.0,0,5500.742999999999,2945.878,20092.158,1102.037,10824.709,107900.0
4340.0,1.0,94.0,864.0,0.266,1.0,0.0,0.0,0.0,0,8335.398,111.223,15530.212,862.887,9509.817,114800.0
4341.0,1.0,76.0,1120.0,0.145,1.0,0.0,0.0,0.0,0,8005.767999999999,440.853,15982.8,1311.16,9746.288,114200.0
4342.0,1.0,64.0,1160.0,0.141,1.0,0.0,0.0,0.0,0,7902.985999999999,543.635,16126.017,1452.957,9827.824,111900.0
4343.0,1.73,23.0,256.0,0.49,1.0,1.0,0.0,0.0,0,8281.173999999999,165.447,14827.288,235.999,9149.505,58300.0
4344.0,1.0,52.0,1214.0,0.258,1.0,0.0,0.0,0.0,0,5189.982999999999,3256.638,19028.216,1428.822,10605.517,96800.0
4346.0,1.0,32.0,2484.0,0.254,1.0,0.0,1.0,0.0,1,7986.807999999999,459.813,13166.291,209.968,8624.827,527100.0
4347.0,1.0,13.0,1008.0,1.905,1.0,1.0,1.0,0.0,0,5105.385999999999,3341.235,19557.461,1256.875,10600.842,87400.0
4348.0,1.0,39.0,800.0,0.086,0.0,0.0,1.0,0.0,0,6998.4529999999995,1448.168,17116.588,2445.625,10377.97,70200.0
4351.0,2.0,64.0,572.0,0.412,1.0,0.0,1.0,0.0,1,7457.346999999999,989.274,12504.233,264.321,8164.635,80500.0
4352.0,2.0,74.0,1680.0,0.823,1.0,0.0,1.0,0.0,1,7340.427,1106.194,12381.467,244.099,8097.729,244400.0
4354.0,1.0,94.0,632.0,0.116,1.0,0.0,0.0,1.0,0,7954.3679999999995,492.253,16024.401,1357.61,9745.159,73200.0
4356.0,1.5,54.0,1253.0,0.322,0.0,0.0,1.0,0.0,0,5488.7069999999985,2957.914,18693.857,1682.922,10528.574,104100.0
4358.0,1.0,69.0,1540.0,0.272,0.0,0.0,0.0,0.0,0,7712.9439999999995,733.677,16312.992,1649.555,9880.146,169100.0
4359.0,1.5,39.0,1296.0,0.157,0.0,0.0,1.0,0.0,0,8323.651,122.97,14693.413,153.299,9118.568,152300.0
4362.0,2.0,50.0,3122.0,0.713,1.0,0.0,1.0,0.0,1,7815.962999999999,630.658,12876.903,326.263,8363.641,975000.0
4363.0,1.0,94.0,1158.0,0.065,1.0,0.0,1.0,0.0,0,8171.605,275.016,15742.684,1076.06,9605.706,128000.0
4364.0,1.0,40.0,1218.0,0.134,1.0,0.0,0.0,0.0,0,7542.391,904.23,16514.306,1848.908,9998.455,112900.0
4365.0,1.0,94.0,1668.0,0.29,1.0,0.0,0.0,1.0,0,7879.614,567.007,16085.894,1426.53,9745.238,199000.0
4370.0,2.0,44.0,2316.0,0.919,1.0,0.0,0.0,0.0,0,5893.691999999999,2552.929,20518.958,1326.875,10846.207,317400.0
4371.0,1.0,94.0,714.0,0.214,1.0,0.0,0.0,1.0,0,8290.250999999998,156.37,15511.783,859.453,9453.956,89700.0
4372.0,1.0,13.0,1008.0,1.905,1.0,1.0,0.0,0.0,0,5283.794999999999,3162.826,19921.677,1373.85,10514.103,95100.0
4373.0,0.5,35.0,2500.0,0.55,1.0,0.0,1.0,0.0,1,7969.534999999999,477.086,13043.044,334.39,8460.968,509300.0
4374.0,1.73,18.0,256.0,0.146,1.0,1.0,0.0,1.0,0,8309.05,137.571,15155.266,515.882,9288.338,57200.0
4376.0,1.0,64.0,1012.0,0.229,1.0,0.0,1.0,0.0,0,8354.649,91.972,14305.785,313.15,8911.637,107600.0
4377.0,1.0,56.0,704.0,0.075,0.0,0.0,1.0,0.0,0,8117.545999999999,329.075,15786.969,1126.306,9604.149,73100.0
4378.0,1.5,69.0,612.0,0.162,0.0,0.0,0.0,0.0,0,8263.472,183.149,14699.887,213.51,9069.117,81300.0
4379.0,1.0,59.0,780.0,0.143,0.0,0.0,0.0,0.0,0,7018.662999999999,1427.958,17058.25,2398.937,10278.603,73500.0
4380.0,1.0,74.0,1104.0,0.123,1.0,0.0,0.0,1.0,0,7760.084999999999,686.536,16240.042,1580.391,9825.339,100100.0
4382.0,1.0,84.0,752.0,0.918,1.0,0.0,0.0,1.0,0,8269.705999999998,176.915,15469.747,827.518,9409.635,87700.0
4383.0,2.0,94.0,2495.0,0.335,1.0,0.0,0.0,0.0,0,5106.427,3340.194,19238.06,1374.066,10555.629,416700.0
4384.0,3.0,54.0,2286.0,0.454,1.0,0.0,1.0,0.0,0,5895.864,2550.757,18220.095,2089.712,10412.824,295100.0
4385.0,1.0,30.0,960.0,0.206,1.0,0.0,0.0,0.0,0,6803.871999999999,1642.749,17280.747,2623.398,10344.478,85600.0
4388.0,1.5,50.0,1658.0,0.855,1.0,0.0,0.0,0.0,0,5540.811,2905.81,20161.19,1250.84,10711.447,159700.0
4389.0,1.0,98.0,1139.0,0.229,1.0,0.0,1.0,0.0,0,8214.822999999999,231.798,14447.28,288.322,8958.91,131900.0
4390.0,1.0,94.0,1056.0,0.242,1.0,0.0,0.0,0.0,0,8090.777999999999,355.843,15768.964,1122.781,9548.09,122500.0
4391.0,1.0,94.0,1090.0,0.126,1.0,0.0,0.0,1.0,0,8291.0,155.621,15198.536,569.233,9282.83,129100.0
4393.0,1.0,94.0,1244.0,0.108,0.0,0.0,0.0,0.0,0,8045.330999999999,401.29,15845.471,1193.502,9601.501,153600.0
4395.0,1.0,51.0,960.0,0.25,1.0,0.0,0.0,0.0,0,8236.57,210.051,14663.648,242.229,9027.619,100200.0
4396.0,1.0,20.0,1152.0,0.136,1.0,1.0,0.0,0.0,0,8228.162999999999,218.458,14815.824,275.765,9097.462,130100.0
4399.0,1.0,59.0,832.0,0.151,1.0,0.0,0.0,1.0,0,8244.214,202.407,15336.013,717.591,9307.374,83800.0
4401.0,1.0,64.0,2099.0,0.165,1.0,0.0,1.0,0.0,0,8315.476999999999,131.144,14348.143,343.49,8891.425,295700.0
4402.0,1.0,94.0,871.0,0.13,1.0,0.0,0.0,1.0,0,8272.884999999998,173.736,15238.196,618.203,9278.08,103000.0
4403.0,1.0,43.0,848.0,0.141,0.0,0.0,0.0,0.0,0,7769.842999999999,676.778,16174.098,1527.193,9743.181,85400.0
4404.0,1.0,44.0,1548.0,0.321,1.0,0.0,0.0,0.0,1,6573.338,1873.283,11550.85,277.405,7541.159,194700.0
4405.0,2.0,54.0,1739.0,0.172,1.0,0.0,1.0,0.0,0,5356.058999999999,3090.562,18789.484,1676.231,10446.888,161000.0
4406.0,1.0,42.0,792.0,0.113,1.0,0.0,0.0,0.0,0,7662.841999999999,783.779,16318.103,1668.711,9825.321,75100.0
4407.0,1.0,57.0,1324.0,0.142,1.0,0.0,0.0,1.0,0,8231.252999999999,215.368,15462.771,834.848,9373.011,134400.0
4408.0,1.5,54.0,1748.0,0.411,1.0,0.0,1.0,0.0,0,5598.782999999999,2847.838,18523.068,1869.083,10413.455,159500.0
4409.0,2.0,56.0,1710.0,0.239,1.0,0.0,1.0,0.0,0,5705.192999999999,2741.428,18408.529,1953.625,10405.863,159100.0
4412.0,1.0,59.0,1336.0,0.171,1.0,0.0,0.0,0.0,0,7548.1939999999995,898.427,16447.088,1799.645,9885.294,125200.0
4413.0,1.0,94.0,856.0,0.215,1.0,0.0,0.0,0.0,0,8084.442999999999,362.178,15742.196,1107.533,9503.497,100500.0
4415.0,1.0,57.0,1028.0,0.162,1.0,0.0,0.0,0.0,1,6489.073999999999,1957.547,11473.304,237.547,7527.375,115500.0
4416.0,1.0,57.0,1586.0,0.158,1.0,0.0,0.0,0.0,1,6440.757,2005.864,11423.583,236.338,7498.99,198100.0
4417.0,1.0,62.0,1274.0,0.138,1.0,0.0,0.0,1.0,0,7971.639999999999,474.981,15887.035,1250.212,9573.902,118700.0
4419.0,1.0,103.0,1346.0,0.318,1.0,0.0,0.0,0.0,0,8180.545999999999,266.075,14624.265,300.108,8963.075,180200.0
4420.0,1.0,56.0,896.0,0.126,1.0,0.0,0.0,0.0,0,6905.605,1541.016,17148.299,2499.889,10280.659,76800.0
4421.0,1.0,58.0,1508.0,0.158,1.0,0.0,0.0,0.0,1,6392.883,2053.738,11374.349,235.297,7470.976,183400.0
4422.0,1.0,57.0,1066.0,0.126,1.0,0.0,0.0,0.0,0,7717.804999999999,728.816,16216.714,1575.901,9743.637,98000.0
4423.0,1.0,54.0,806.0,0.172,1.0,0.0,1.0,0.0,0,5387.021999999999,3059.599,18743.072,1724.651,10416.885,60400.0
4424.0,3.0,49.0,1317.0,0.27,1.0,0.0,0.0,0.0,1,6321.614,2125.007,11301.743,231.261,7432.138,173100.0
4426.0,1.0,89.0,1488.0,0.404,1.0,0.0,0.0,0.0,0,6676.877999999999,1769.743,17361.72,2724.769,10224.489,153200.0
4428.0,1.0,36.0,1144.0,0.283,0.0,0.0,0.0,1.0,0,8192.8,253.821,15368.147,768.299,9283.12,121200.0
4429.0,1.0,94.0,930.0,0.156,1.0,0.0,0.0,1.0,0,8076.539999999999,370.081,15722.225,1098.383,9467.151,101100.0
4430.0,2.0,32.0,1572.0,0.29,1.0,0.0,0.0,0.0,1,6234.187999999999,2212.433,11206.309,240.915,7369.365,218000.0
4431.0,1.0,64.0,684.0,0.038,1.0,0.0,1.0,0.0,0,8276.809,169.812,14387.289,346.43,8895.041,72700.0
4433.0,1.0,94.0,1542.0,0.113,1.0,0.0,0.0,1.0,0,7924.968999999999,521.652,15924.034,1293.999,9571.453,176800.0
4434.0,2.0,34.0,2810.0,0.042,1.0,0.0,0.0,0.0,0,7402.459999999999,1044.161,16608.876,1962.54,9967.468,557500.0
4435.0,1.0,54.0,1547.0,0.172,1.0,0.0,1.0,0.0,0,5413.2069999999985,3033.414,18701.708,1769.265,10388.326,124400.0
4437.0,3.0,64.0,2160.0,0.335,1.0,0.0,0.0,0.0,1,6169.625999999999,2276.995,11135.602,238.062,7331.726,390900.0
4438.0,1.0,69.0,1560.0,0.166,1.0,0.0,0.0,0.0,0,7545.517999999999,901.103,16414.815,1778.092,9830.186,158600.0
4439.0,2.0,54.0,960.0,0.132,1.0,0.0,0.0,0.0,1,6121.597,2325.024,11085.253,231.554,7308.999,114100.0
4441.0,2.0,79.0,1848.0,0.49,1.0,0.0,0.0,1.0,0,5236.1849999999995,3210.436,19110.089,1547.556,10406.569,194400.0
4443.0,2.0,59.0,1960.0,0.12,1.0,0.0,0.0,0.0,1,6069.204,2377.417,11032.825,219.211,7290.342,300500.0
4444.0,2.0,39.0,1188.0,0.357,1.0,0.0,0.0,0.0,0,5683.843999999999,2762.777,20317.424,1337.307,10706.087,105800.0
4445.0,1.0,94.0,1048.0,0.136,1.0,0.0,0.0,0.0,0,7638.7119999999995,807.909,16281.652,1650.436,9744.95,111300.0
4446.0,1.5,94.0,1256.0,0.795,0.0,0.0,0.0,0.0,0,7976.551999999999,470.069,15714.172,1140.609,9355.412,162400.0
4448.0,1.0,80.0,924.0,0.126,1.0,0.0,0.0,0.0,0,6811.907999999999,1634.713,17226.026,2586.217,10239.344,83900.0
4449.0,1.0,33.0,640.0,0.102,0.0,0.0,0.0,0.0,1,6019.494999999999,2427.126,10979.08,216.661,7262.986,84700.0
4450.0,2.0,94.0,2006.0,0.114,0.0,0.0,1.0,0.0,0,8248.715999999999,197.905,14406.309,393.352,8853.977,342300.0
4451.0,1.0,52.0,2142.0,0.178,0.0,0.0,0.0,1.0,0,8133.578999999999,313.042,15456.229,870.506,9286.68,301000.0
4452.0,1.0,44.0,792.0,0.125,0.0,0.0,0.0,0.0,0,7071.074999999999,1375.546,16949.761,2310.736,10127.652,75000.0
4453.0,1.0,69.0,792.0,0.043,0.0,0.0,0.0,1.0,0,8174.025,272.596,15082.651,520.063,9149.306,84100.0
4454.0,1.0,42.0,1048.0,0.09,1.0,0.0,0.0,0.0,1,5971.751999999999,2474.869,10929.038,210.973,7240.606,115800.0
4455.0,1.0,94.0,1475.0,0.073,1.0,0.0,1.0,0.0,0,8300.168,146.453,14356.838,395.532,8844.181,185200.0
4457.0,1.0,34.0,976.0,0.24,1.0,0.0,0.0,0.0,0,8116.413999999999,330.207,14822.535,380.68,9003.599,100600.0
4460.0,1.0,44.0,912.0,0.239,0.0,0.0,1.0,0.0,0,5848.326999999999,2598.294,18237.485,2129.868,10313.003,73100.0
4462.0,1.0,99.0,1110.0,0.624,1.0,0.0,0.0,0.0,0,6579.294999999999,1867.326,17443.062,2815.41,10176.538,114700.0
4464.0,1.0,103.0,1576.0,0.382,1.0,0.0,0.0,0.0,0,8104.340999999999,342.28,14576.759,377.342,8881.346,219900.0
4465.0,2.5,1.0,3264.0,0.042,1.0,1.0,1.0,0.0,0,8408.414999999999,38.206,13815.159,425.377,8646.07,1395600.0
4467.0,1.5,94.0,1568.0,0.113,0.0,0.0,1.0,0.0,0,8396.875999999998,49.745,14153.073,449.231,8748.891,251400.0
4468.0,1.5,56.0,1349.0,0.172,1.0,0.0,1.0,0.0,0,5522.741999999999,2923.879,18559.22,1908.574,10313.314,107500.0
4469.0,1.0,94.0,732.0,0.174,0.0,0.0,0.0,0.0,0,7575.887999999999,870.733,16333.287,1709.967,9746.402,86100.0
4470.0,1.5,71.0,1040.0,0.183,1.0,0.0,1.0,0.0,1,5809.177999999999,2637.443,10762.526,184.064,7175.052,112100.0
4471.0,1.0,74.0,659.0,0.047,1.0,0.0,0.0,1.0,0,8160.993999999999,285.627,15065.166,512.422,9133.336,70400.0
4473.0,1.0,54.0,925.0,0.161,0.0,0.0,1.0,0.0,0,5668.322999999999,2778.298,18419.489,1992.77,10326.536,72800.0
4474.0,1.5,57.0,1178.0,0.154,1.0,0.0,1.0,0.0,0,5473.662999999999,2972.958,18611.158,1867.795,10325.346,90900.0
4475.0,1.5,94.0,1500.0,0.25,1.0,0.0,0.0,0.0,0,7331.047999999999,1115.573,16623.552,2000.285,9894.415,174500.0
4476.0,1.5,76.0,1810.0,0.234,1.0,0.0,0.0,0.0,0,5270.216999999999,3176.404,19042.306,1612.33,10361.403,188800.0
4477.0,2.0,54.0,1736.0,0.183,1.0,0.0,1.0,0.0,1,5719.657999999999,2726.963,10661.058,194.544,7113.389,220500.0
4478.0,1.0,48.0,1682.0,0.096,0.0,0.0,0.0,0.0,0,6758.565999999999,1688.055,17268.357,2634.517,10207.815,173300.0
4479.0,1.0,57.0,1260.0,0.247,1.0,0.0,0.0,0.0,0,7934.940999999999,511.68,15838.345,1236.816,9462.905,123200.0
4480.0,1.0,94.0,1152.0,0.054,0.0,0.0,0.0,1.0,0,8153.984999999999,292.636,15120.361,570.054,9140.563,135800.0
4485.0,3.0,4.0,2842.0,0.292,1.0,1.0,0.0,0.0,0,8320.949999999999,125.671,14165.889,521.98,8686.181,900500.0
4486.0,0.5,103.0,728.0,0.203,0.0,0.0,0.0,1.0,0,8104.565999999999,342.055,15079.882,567.505,9086.156,91300.0
4487.0,1.0,94.0,792.0,0.118,1.0,0.0,0.0,1.0,0,8085.518999999999,361.102,14797.949,403.145,8963.83,88000.0
4488.0,1.0,103.0,980.0,0.102,1.0,0.0,1.0,0.0,0,8358.332999999999,88.288,14203.266,478.547,8736.695,130600.0
4490.0,1.0,49.0,1302.0,0.08,0.0,0.0,1.0,0.0,1,5546.678999999999,2899.942,10474.82,194.607,7019.541,141500.0
4491.0,1.0,32.0,800.0,0.09,1.0,0.0,0.0,0.0,0,7522.768999999999,923.852,16376.955,1760.484,9747.874,76700.0
4492.0,2.0,56.0,1357.0,0.172,0.0,0.0,1.0,0.0,0,5555.9349999999995,2890.686,18514.347,1963.545,10273.281,119100.0
4493.0,1.0,103.0,972.0,0.063,1.0,0.0,0.0,1.0,0,8138.480999999999,308.14,15157.797,616.639,9136.058,115300.0
4495.0,1.0,33.0,740.0,0.138,0.0,0.0,0.0,0.0,0,7744.258999999999,702.362,16073.418,1468.858,9572.106,78700.0
4497.0,2.0,54.0,2240.0,0.115,0.0,0.0,1.0,0.0,1,5480.646999999999,2965.974,10400.352,205.534,6973.408,374800.0
4502.0,1.0,54.0,898.0,0.076,1.0,0.0,1.0,0.0,1,5421.898999999999,3024.722,10337.458,206.513,6942.172,89400.0
4504.0,1.0,64.0,1532.0,0.113,1.0,0.0,0.0,0.0,0,7383.552999999999,1063.068,16546.052,1928.889,9835.193,149600.0
4505.0,1.0,48.0,996.0,0.221,1.0,0.0,1.0,0.0,0,5804.865999999999,2641.755,18252.789,2168.03,10227.331,74300.0
4507.0,2.0,54.0,864.0,0.074,1.0,0.0,1.0,0.0,1,5375.429999999999,3071.191,10286.545,211.172,6913.754,93100.0
4508.0,2.0,57.0,1610.0,0.172,0.0,0.0,1.0,0.0,0,5594.157999999999,2852.463,18467.649,2012.042,10245.017,152500.0
4510.0,1.0,94.0,1906.0,0.14,0.0,0.0,0.0,1.0,0,8134.957999999999,311.663,14492.128,437.328,8814.839,279800.0
4511.0,2.0,94.0,1689.0,0.094,1.0,0.0,0.0,0.0,0,8317.586,129.035,14250.573,502.289,8725.04,269500.0
4512.0,1.0,94.0,1008.0,0.181,1.0,0.0,0.0,0.0,0,7848.835999999999,597.785,15903.106,1318.074,9453.255,110600.0
4514.0,1.0,54.0,624.0,0.078,0.0,0.0,1.0,0.0,1,5328.8369999999995,3117.784,10237.763,209.353,6892.394,72200.0
4515.0,2.0,35.0,2030.0,0.262,0.0,0.0,0.0,1.0,0,8041.8189999999995,404.802,15132.87,663.454,9043.177,293000.0
4516.0,1.0,64.0,988.0,0.196,1.0,0.0,0.0,0.0,0,7085.1269999999995,1361.494,16878.513,2262.588,10007.157,86200.0
4518.0,1.0,94.0,968.0,0.138,1.0,0.0,0.0,0.0,0,7690.764999999999,755.856,16117.5,1520.828,9572.585,103600.0
4519.0,1.0,54.0,960.0,0.204,0.0,0.0,1.0,0.0,1,5257.303999999999,3189.317,10162.311,208.746,6857.923,100600.0
4520.0,1.0,54.0,1024.0,0.2,1.0,0.0,0.0,1.0,0,8052.538,394.083,15047.605,579.654,9031.41,94000.0
4521.0,1.0,68.0,1344.0,0.228,1.0,0.0,0.0,0.0,0,5339.969999999999,3106.651,18906.058,1745.964,10270.301,112700.0
4522.0,1.5,54.0,1396.0,0.182,1.0,0.0,1.0,0.0,0,5627.932999999999,2818.688,18424.783,2058.579,10216.115,112900.0
4523.0,1.73,103.0,1222.0,0.156,1.0,0.0,1.0,0.0,0,5289.223999999999,3157.397,19303.557,1501.465,10388.416,120700.0
4524.0,2.0,94.0,1127.0,0.195,0.0,0.0,0.0,1.0,0,8026.3099999999995,420.311,14754.419,453.47,8889.393,137900.0
4526.0,1.0,94.0,896.0,0.063,1.0,0.0,0.0,0.0,0,7484.830999999999,961.79,16395.396,1788.149,9730.927,94000.0
4528.0,1.0,64.0,1430.0,0.453,1.0,0.0,0.0,0.0,0,8236.645999999999,209.975,14122.071,612.949,8590.342,161700.0
4530.0,1.0,54.0,984.0,0.138,1.0,0.0,1.0,0.0,1,5147.235999999999,3299.385,10038.125,236.126,6776.912,96600.0
4531.0,1.0,32.0,960.0,0.069,0.0,0.0,0.0,0.0,0,7817.985999999999,628.635,15953.274,1361.991,9488.046,99000.0
4532.0,1.0,64.0,732.0,0.088,0.0,0.0,0.0,1.0,0,8077.767999999999,368.853,15215.207,709.899,9100.94,76100.0
4534.0,1.0,13.0,1008.0,1.905,1.0,1.0,0.0,0.0,0,5328.869999999999,3117.751,19684.47,1454.055,10400.462,95200.0
4536.0,1.0,69.0,1120.0,0.113,1.0,0.0,0.0,0.0,0,7641.710999999999,804.91,16158.038,1568.65,9573.38,104500.0
4537.0,1.0,94.0,980.0,0.113,1.0,0.0,0.0,0.0,0,7378.505999999999,1068.115,16513.895,1910.198,9779.883,101100.0
4539.0,1.0,94.0,1068.0,0.366,1.0,0.0,0.0,0.0,0,7283.965999999999,1162.655,16591.912,2000.669,9785.185,110100.0
4540.0,1.0,84.0,1048.0,0.228,1.0,0.0,0.0,0.0,0,5366.330999999999,3080.29,18854.635,1797.135,10236.236,90600.0
4541.0,1.5,52.0,928.0,0.25,0.0,0.0,0.0,0.0,0,7866.668,579.953,15831.394,1268.92,9378.522,97000.0
4542.0,1.5,94.0,1444.0,0.127,0.0,0.0,0.0,1.0,0,8038.605999999999,408.015,14570.606,463.776,8800.724,181400.0
4544.0,1.0,84.0,1048.0,0.075,0.0,0.0,0.0,1.0,0,8058.465999999999,388.155,15245.181,747.002,9097.803,111500.0
4546.0,1.0,94.0,1284.0,0.158,1.0,0.0,0.0,1.0,0,8006.648999999999,439.972,15001.568,580.113,8978.813,139800.0
4548.0,1.0,94.0,1190.0,0.236,1.0,0.0,0.0,1.0,0,7986.905999999999,459.715,14726.13,490.474,8840.14,127200.0
4549.0,1.0,103.0,2283.0,0.231,1.0,0.0,0.0,0.0,0,8240.023,206.598,14229.187,586.759,8642.222,455400.0
4551.0,1.0,29.0,3879.0,0.157,1.0,1.0,0.0,1.0,0,8004.078999999999,442.542,15543.376,1006.124,9232.566,1431500.0
4553.0,1.0,103.0,1176.0,0.06,1.0,0.0,0.0,1.0,0,8248.529999999999,198.091,14296.962,544.36,8694.81,147400.0
4554.0,1.5,54.0,1338.0,0.172,1.0,0.0,1.0,0.0,0,5701.885999999999,2744.735,18331.855,2155.959,10159.33,107000.0
4555.0,2.0,54.0,2710.0,18.245,0.0,0.0,0.0,0.0,1,5481.915999999999,2964.705,10267.608,1093.712,6109.801,1169700.0
4556.0,2.0,24.0,1838.0,0.531,0.0,1.0,1.0,0.0,0,8187.008999999999,259.612,13847.051,663.393,8439.655,260500.0
4557.0,1.5,25.0,1300.0,0.101,1.0,1.0,0.0,0.0,0,6799.977999999999,1646.643,17172.048,2562.331,10096.593,124000.0
4558.0,1.0,103.0,1494.0,0.205,1.0,0.0,0.0,1.0,0,8026.384999999999,420.236,15312.554,817.603,9108.028,186500.0
4560.0,1.0,94.0,1392.0,0.259,1.0,0.0,0.0,0.0,0,7660.803999999999,785.817,16083.831,1517.091,9489.953,156600.0
4561.0,1.0,41.0,1200.0,0.06,1.0,0.0,0.0,0.0,0,7182.829999999999,1263.791,16735.262,2133.52,9887.679,106700.0
4563.0,1.0,84.0,618.0,0.219,1.0,0.0,0.0,0.0,0,7567.293,879.328,16219.335,1641.235,9574.653,67800.0
4564.0,2.0,74.0,1680.0,0.823,1.0,0.0,1.0,0.0,1,7527.052,919.569,12469.77,590.702,7894.124,250300.0
4567.0,1.0,94.0,1220.0,0.113,1.0,0.0,0.0,0.0,0,7370.387999999999,1076.233,16482.636,1893.6,9725.25,127700.0
4569.0,1.0,54.0,904.0,0.172,0.0,0.0,1.0,0.0,0,5738.240999999999,2708.38,18285.217,2205.208,10130.522,71500.0
4572.0,1.0,64.0,1056.0,0.252,1.0,0.0,0.0,0.0,0,7137.082999999999,1309.538,16747.555,2161.931,9849.36,92600.0
4573.0,2.5,6.0,1960.0,0.254,1.0,1.0,0.0,0.0,0,6868.777999999999,1577.843,17061.707,2468.778,10033.138,288300.0
4574.0,1.0,85.0,880.0,0.116,1.0,0.0,0.0,0.0,0,7527.138999999999,919.482,16251.049,1679.697,9573.571,87600.0
4575.0,1.0,61.0,1072.0,0.143,0.0,0.0,0.0,0.0,0,5386.058999999999,3060.562,18733.992,1887.112,10198.463,90300.0
4576.0,1.0,44.0,1346.0,0.131,1.0,0.0,0.0,1.0,0,7958.578999999999,488.042,14962.002,592.886,8925.839,126500.0
4577.0,1.0,94.0,818.0,0.07,0.0,0.0,0.0,1.0,0,7983.739999999999,462.881,14629.841,495.649,8790.624,93300.0
4580.0,3.0,33.0,1690.0,0.498,1.0,0.0,0.0,0.0,0,6664.351999999999,1782.269,17271.353,2683.297,10004.067,195200.0
4582.0,1.0,56.0,1169.0,0.259,1.0,0.0,1.0,0.0,0,5779.128999999999,2667.492,18230.486,2265.108,10093.778,87800.0
4586.0,1.0,46.0,1014.0,0.227,1.0,0.0,0.0,0.0,0,7652.366999999999,794.254,16053.634,1506.528,9437.014,92900.0
4587.0,2.0,54.0,1814.0,0.557,0.0,0.0,1.0,0.0,0,5109.5689999999995,3337.052,9217.864,273.057,6415.906,182700.0
